,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
17,03/11/19,08:40 PM,09:40 PM,Royals at Mariners,Peoria Stadium - Peoria,Local TV: MLBN,03/11/19,03/12/19,11:40 PM,12:40 AM,False,True,03/11/19,07:40 PM,08:40 PM,FREE,BUSY
18,03/11/19,09:05 PM,10:05 PM,Royals at Rangers,Surprise Stadium - Surprise,Local TV: FSKC ----- Local Radio: KCSP 610,03/12/19,03/12/19,12:05 AM,01:05 AM,False,True,03/11/19,08:05 PM,09:05 PM,FREE,BUSY
19,03/13/19,03:05 PM,04:05 PM,Indians at Royals,Surprise Stadium - Surprise,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610,03/13/19,03/13/19,06:05 PM,07:05 PM,False,True,03/13/19,02:05 PM,03:05 PM,FREE,BUSY
20,03/14/19,03:05 PM,04:05 PM,Rangers at Royals,Surprise Stadium - Surprise,Local Radio: MLB.com,03/14/19,03/14/19,06:05 PM,07:05 PM,False,True,03/14/19,02:05 PM,03:05 PM,FREE,BUSY
21,03/15/19,03:10 PM,04:10 PM,Royals at Rockies,Salt River Fields at Talking Stick - Scottsdale,Local Radio: MLB.com,03/15/19,03/15/19,06:10 PM,07:10 PM,False,True,03/15/19,02:10 PM,03:10 PM,FREE,BUSY
22,03/16/19,03:05 PM,04:05 PM,Brewers at Royals,Surprise Stadium - Surprise,Local Radio: KCSP 610,03/16/19,03/16/19,06:05 PM,07:05 PM,False,True,03/16/19,02:05 PM,03:05 PM,FREE,BUSY
23,03/16/19,03:10 PM,04:10 PM,Royals at Padres,Peoria Stadium - Peoria,Local TV: FSKC,03/16/19,03/16/19,06:10 PM,07:10 PM,False,True,03/16/19,02:10 PM,03:10 PM,FREE,BUSY
24,03/17/19,03:05 PM,04:05 PM,Royals at Giants,Scottsdale Stadium - Scottsdale,Local Radio: KCSP 610,03/17/19,03/17/19,06:05 PM,07:05 PM,False,True,03/17/19,02:05 PM,03:05 PM,FREE,BUSY
25,03/19/19,08:05 PM,09:05 PM,Cubs at Royals,Surprise Stadium - Surprise,Local TV: FSKC ----- Local Radio: KCSP 610,03/19/19,03/20/19,11:05 PM,12:05 AM,False,True,03/19/19,07:05 PM,08:05 PM,FREE,BUSY
26,03/20/19,08:40 PM,09:40 PM,Royals at Rockies,Salt River Fields at Talking Stick - Scottsdale,Local TV: FSKC ----- Local Radio: KCSP 610,03/20/19,03/21/19,11:40 PM,12:40 AM,False,True,03/20/19,07:40 PM,08:40 PM,FREE,BUSY
27,03/21/19,03:05 PM,04:05 PM,Royals at Reds,Goodyear Ballpark - Goodyear,Local Radio: MLB.com,03/21/19,03/21/19,06:05 PM,07:05 PM,False,True,03/21/19,02:05 PM,03:05 PM,FREE,BUSY
28,03/22/19,08:05 PM,09:05 PM,Giants at Royals,Surprise Stadium - Surprise,Local TV: FSKC ----- Local Radio: KCSP 610,03/22/19,03/23/19,11:05 PM,12:05 AM,False,True,03/22/19,07:05 PM,08:05 PM,FREE,BUSY
29,03/23/19,03:05 PM,04:05 PM,Royals at Brewers,American Family Fields of Phoenix - Phoenix,Local TV: FSKC ----- Local Radio: KCSP 610- MLB.com,03/23/19,03/23/19,06:05 PM,07:05 PM,False,True,03/23/19,02:05 PM,03:05 PM,FREE,BUSY
30,03/24/19,02:05 PM,03:05 PM,Royals at Rangers,Surprise Stadium - Surprise,Local TV: FSKC ----- Local Radio: KCSP 610,03/24/19,03/24/19,05:05 PM,06:05 PM,False,True,03/24/19,01:05 PM,02:05 PM,FREE,BUSY
31,03/25/19,06:05 PM,07:05 PM,Royals at Storm Chasers,Werner Park - Papillion,Local Radio: KCSP 610,03/25/19,03/25/19,09:05 PM,10:05 PM,False,True,03/25/19,05:05 PM,06:05 PM,FREE,BUSY
32,03/28/19,03:15 PM,04:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,03/28/19,03/28/19,06:15 PM,07:15 PM,False,True,03/28/19,02:15 PM,03:15 PM,FREE,BUSY
33,03/30/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,03/30/19,03/30/19,04:15 PM,05:15 PM,False,True,03/30/19,12:15 PM,01:15 PM,FREE,BUSY
34,03/31/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,03/31/19,03/31/19,04:15 PM,05:15 PM,False,True,03/31/19,12:15 PM,01:15 PM,FREE,BUSY
35,04/02/19,07:15 PM,08:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/02/19,04/02/19,10:15 PM,11:15 PM,False,True,04/02/19,06:15 PM,07:15 PM,FREE,BUSY
36,04/03/19,12:15 PM,01:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/03/19,04/03/19,03:15 PM,04:15 PM,False,True,04/03/19,11:15 AM,12:15 PM,FREE,BUSY
37,04/04/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,04/04/19,04/04/19,03:10 PM,04:10 PM,False,True,04/04/19,11:10 AM,12:10 PM,FREE,BUSY
38,04/06/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,04/06/19,04/06/19,03:10 PM,04:10 PM,False,True,04/06/19,11:10 AM,12:10 PM,FREE,BUSY
39,04/07/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,04/07/19,04/07/19,03:10 PM,04:10 PM,False,True,04/07/19,11:10 AM,12:10 PM,FREE,BUSY
40,04/08/19,07:15 PM,08:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/08/19,04/08/19,10:15 PM,11:15 PM,False,True,04/08/19,06:15 PM,07:15 PM,FREE,BUSY
41,04/09/19,07:15 PM,08:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/09/19,04/09/19,10:15 PM,11:15 PM,False,True,04/09/19,06:15 PM,07:15 PM,FREE,BUSY
42,04/10/19,07:15 PM,08:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/10/19,04/10/19,10:15 PM,11:15 PM,False,True,04/10/19,06:15 PM,07:15 PM,FREE,BUSY
43,04/11/19,12:15 PM,01:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/11/19,04/11/19,03:15 PM,04:15 PM,False,True,04/11/19,11:15 AM,12:15 PM,FREE,BUSY
44,04/12/19,07:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/12/19,04/12/19,10:15 PM,11:15 PM,False,True,04/12/19,06:15 PM,07:15 PM,FREE,BUSY
45,04/13/19,06:15 PM,07:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/13/19,04/13/19,09:15 PM,10:15 PM,False,True,04/13/19,05:15 PM,06:15 PM,FREE,BUSY
46,04/14/19,01:15 PM,02:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/14/19,04/14/19,04:15 PM,05:15 PM,False,True,04/14/19,12:15 PM,01:15 PM,FREE,BUSY
47,04/15/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,04/15/19,04/15/19,10:10 PM,11:10 PM,False,True,04/15/19,06:10 PM,07:10 PM,FREE,BUSY
48,04/16/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,04/16/19,04/16/19,10:10 PM,11:10 PM,False,True,04/16/19,06:10 PM,07:10 PM,FREE,BUSY
49,04/17/19,01:10 PM,02:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,04/17/19,04/17/19,04:10 PM,05:10 PM,False,True,04/17/19,12:10 PM,01:10 PM,FREE,BUSY
50,04/18/19,05:35 PM,06:35 PM,Royals at Yankees,Yankee Stadium - Bronx,Local TV: FSKC ----- Local Radio: KCSP 610,04/18/19,04/18/19,08:35 PM,09:35 PM,False,True,04/18/19,04:35 PM,05:35 PM,FREE,BUSY
51,04/19/19,06:05 PM,07:05 PM,Royals at Yankees,Yankee Stadium - Bronx,Local TV: FSKC ----- Local Radio: KCSP 610,04/19/19,04/19/19,09:05 PM,10:05 PM,False,True,04/19/19,05:05 PM,06:05 PM,FREE,BUSY
52,04/20/19,12:05 PM,01:05 PM,Royals at Yankees,Yankee Stadium - Bronx,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610,04/20/19,04/20/19,03:05 PM,04:05 PM,False,True,04/20/19,11:05 AM,12:05 PM,FREE,BUSY
53,04/21/19,12:05 PM,01:05 PM,Royals at Yankees,Yankee Stadium - Bronx,Local TV: FSKC ----- Local Radio: KCSP 610,04/21/19,04/21/19,03:05 PM,04:05 PM,False,True,04/21/19,11:05 AM,12:05 PM,FREE,BUSY
54,04/22/19,06:10 PM,07:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,Local TV: FSKC ----- Local Radio: KCSP 610,04/22/19,04/22/19,09:10 PM,10:10 PM,False,True,04/22/19,05:10 PM,06:10 PM,FREE,BUSY
55,04/23/19,06:10 PM,07:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,Local TV: FSKC ----- Local Radio: KCSP 610,04/23/19,04/23/19,09:10 PM,10:10 PM,False,True,04/23/19,05:10 PM,06:10 PM,FREE,BUSY
56,04/24/19,12:10 PM,01:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,Local TV: FSKC ----- Local Radio: KCSP 610,04/24/19,04/24/19,03:10 PM,04:10 PM,False,True,04/24/19,11:10 AM,12:10 PM,FREE,BUSY
57,04/26/19,07:15 PM,08:15 PM,Angels at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/26/19,04/26/19,10:15 PM,11:15 PM,False,True,04/26/19,06:15 PM,07:15 PM,FREE,BUSY
58,04/27/19,06:15 PM,07:15 PM,Angels at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/27/19,04/27/19,09:15 PM,10:15 PM,False,True,04/27/19,05:15 PM,06:15 PM,FREE,BUSY
59,04/28/19,01:15 PM,02:15 PM,Angels at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,04/28/19,04/28/19,04:15 PM,05:15 PM,False,True,04/28/19,12:15 PM,01:15 PM,FREE,BUSY
60,04/29/19,07:15 PM,08:15 PM,Rays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,04/29/19,04/29/19,10:15 PM,11:15 PM,False,True,04/29/19,06:15 PM,07:15 PM,FREE,BUSY
61,05/01/19,12:15 PM,01:15 PM,Rays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610,05/01/19,05/01/19,03:15 PM,04:15 PM,False,True,05/01/19,11:15 AM,12:15 PM,FREE,BUSY
62,05/01/19,,,Rays at Royals - Time TBD,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,05/01/19,05/01/19,,,False,True,05/01/19,,,FREE,BUSY
63,05/02/19,01:15 PM,02:15 PM,Rays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,05/02/19,05/02/19,04:15 PM,05:15 PM,False,True,05/02/19,12:15 PM,01:15 PM,FREE,BUSY
64,05/03/19,06:10 PM,07:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,05/03/19,05/03/19,09:10 PM,10:10 PM,False,True,05/03/19,05:10 PM,06:10 PM,FREE,BUSY
65,05/04/19,03:10 PM,04:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,05/04/19,05/04/19,06:10 PM,07:10 PM,False,True,05/04/19,02:10 PM,03:10 PM,FREE,BUSY
66,05/05/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,05/05/19,05/05/19,03:10 PM,04:10 PM,False,True,05/05/19,11:10 AM,12:10 PM,FREE,BUSY
67,05/06/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: FSKC ----- Local Radio: KCSP 610,05/06/19,05/06/19,10:10 PM,11:10 PM,False,True,05/06/19,06:10 PM,07:10 PM,FREE,BUSY
68,05/07/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: FSKC ----- Local Radio: KCSP 610,05/07/19,05/07/19,10:10 PM,11:10 PM,False,True,05/07/19,06:10 PM,07:10 PM,FREE,BUSY
69,05/08/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: FSKC ----- Local Radio: KCSP 610,05/08/19,05/08/19,10:10 PM,11:10 PM,False,True,05/08/19,06:10 PM,07:10 PM,FREE,BUSY
70,05/10/19,07:15 PM,08:15 PM,Phillies at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,05/10/19,05/10/19,10:15 PM,11:15 PM,False,True,05/10/19,06:15 PM,07:15 PM,FREE,BUSY
71,05/11/19,06:15 PM,07:15 PM,Phillies at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610,05/11/19,05/11/19,09:15 PM,10:15 PM,False,True,05/11/19,05:15 PM,06:15 PM,FREE,BUSY
72,05/12/19,01:15 PM,02:15 PM,Phillies at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,05/12/19,05/12/19,04:15 PM,05:15 PM,False,True,05/12/19,12:15 PM,01:15 PM,FREE,BUSY
73,05/14/19,07:15 PM,08:15 PM,Rangers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,05/14/19,05/14/19,10:15 PM,11:15 PM,False,True,05/14/19,06:15 PM,07:15 PM,FREE,BUSY
74,05/15/19,07:15 PM,08:15 PM,Rangers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,05/15/19,05/15/19,10:15 PM,11:15 PM,False,True,05/15/19,06:15 PM,07:15 PM,FREE,BUSY
75,05/16/19,12:15 PM,01:15 PM,Rangers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,05/16/19,05/16/19,03:15 PM,04:15 PM,False,True,05/16/19,11:15 AM,12:15 PM,FREE,BUSY
76,05/17/19,09:07 PM,10:07 PM,Royals at Angels,Angel Stadium - Anaheim,Local TV: FSKC ----- Local Radio: KCSP 610,05/18/19,05/18/19,12:07 AM,01:07 AM,False,True,05/17/19,08:07 PM,09:07 PM,FREE,BUSY
77,05/18/19,09:07 PM,10:07 PM,Royals at Angels,Angel Stadium - Anaheim,Local TV: FSKC- FS1 ----- Local Radio: KCSP 610,05/19/19,05/19/19,12:07 AM,01:07 AM,False,True,05/18/19,08:07 PM,09:07 PM,FREE,BUSY
78,05/19/19,03:07 PM,04:07 PM,Royals at Angels,Angel Stadium - Anaheim,Local TV: FSKC ----- Local Radio: KCSP 610,05/19/19,05/19/19,06:07 PM,07:07 PM,False,True,05/19/19,02:07 PM,03:07 PM,FREE,BUSY
79,05/22/19,12:15 PM,01:15 PM,Royals at Cardinals,Busch Stadium - St. Louis,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610,05/22/19,05/22/19,03:15 PM,04:15 PM,False,True,05/22/19,11:15 AM,12:15 PM,FREE,BUSY
80,05/22/19,06:45 PM,07:45 PM,Royals at Cardinals,Busch Stadium - St. Louis,Local TV: FSKC ----- Local Radio: KCSP 610,05/22/19,05/22/19,09:45 PM,10:45 PM,False,True,05/22/19,05:45 PM,06:45 PM,FREE,BUSY
81,05/25/19,01:15 PM,02:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610- KYYS-1250 AM,05/25/19,05/25/19,04:15 PM,05:15 PM,False,True,05/25/19,12:15 PM,01:15 PM,FREE,BUSY
82,05/25/19,07:15 PM,08:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,05/25/19,05/25/19,10:15 PM,11:15 PM,False,True,05/25/19,06:15 PM,07:15 PM,FREE,BUSY
83,05/26/19,01:15 PM,02:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,05/26/19,05/26/19,04:15 PM,05:15 PM,False,True,05/26/19,12:15 PM,01:15 PM,FREE,BUSY
84,05/27/19,01:10 PM,02:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,05/27/19,05/27/19,04:10 PM,05:10 PM,False,True,05/27/19,12:10 PM,01:10 PM,FREE,BUSY
85,05/28/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,05/28/19,05/28/19,10:10 PM,11:10 PM,False,True,05/28/19,06:10 PM,07:10 PM,FREE,BUSY
86,05/29/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,05/29/19,05/29/19,10:10 PM,11:10 PM,False,True,05/29/19,06:10 PM,07:10 PM,FREE,BUSY
87,05/30/19,07:05 PM,08:05 PM,Royals at Rangers,Globe Life Park in Arlington - Arlington,Local TV: FSKC ----- Local Radio: KCSP 610,05/30/19,05/30/19,10:05 PM,11:05 PM,False,True,05/30/19,06:05 PM,07:05 PM,FREE,BUSY
88,05/31/19,07:05 PM,08:05 PM,Royals at Rangers,Globe Life Park in Arlington - Arlington,Local TV: FSKC ----- Local Radio: KCSP 610,05/31/19,05/31/19,10:05 PM,11:05 PM,False,True,05/31/19,06:05 PM,07:05 PM,FREE,BUSY
89,06/01/19,03:05 PM,04:05 PM,Royals at Rangers,Globe Life Park in Arlington - Arlington,Local TV: FSKC ----- Local Radio: KCSP 610,06/01/19,06/01/19,06:05 PM,07:05 PM,False,True,06/01/19,02:05 PM,03:05 PM,FREE,BUSY
90,06/02/19,02:05 PM,03:05 PM,Royals at Rangers,Globe Life Park in Arlington - Arlington,Local TV: FSKC ----- Local Radio: KCSP 610,06/02/19,06/02/19,05:05 PM,06:05 PM,False,True,06/02/19,01:05 PM,02:05 PM,FREE,BUSY
91,06/04/19,07:15 PM,08:15 PM,Red Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,06/04/19,06/04/19,10:15 PM,11:15 PM,False,True,06/04/19,06:15 PM,07:15 PM,FREE,BUSY
92,06/05/19,07:15 PM,08:15 PM,Red Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,06/05/19,06/05/19,10:15 PM,11:15 PM,False,True,06/05/19,06:15 PM,07:15 PM,FREE,BUSY
93,06/06/19,12:15 PM,01:15 PM,Red Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,06/06/19,06/06/19,03:15 PM,04:15 PM,False,True,06/06/19,11:15 AM,12:15 PM,FREE,BUSY
94,06/07/19,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,06/07/19,06/07/19,10:15 PM,11:15 PM,False,True,06/07/19,06:15 PM,07:15 PM,FREE,BUSY
95,06/08/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,06/08/19,06/08/19,04:15 PM,05:15 PM,False,True,06/08/19,12:15 PM,01:15 PM,FREE,BUSY
96,06/09/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,06/09/19,06/09/19,04:15 PM,05:15 PM,False,True,06/09/19,12:15 PM,01:15 PM,FREE,BUSY
97,06/11/19,07:15 PM,08:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,06/11/19,06/11/19,10:15 PM,11:15 PM,False,True,06/11/19,06:15 PM,07:15 PM,FREE,BUSY
98,06/12/19,07:15 PM,08:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,06/12/19,06/12/19,10:15 PM,11:15 PM,False,True,06/12/19,06:15 PM,07:15 PM,FREE,BUSY
99,06/13/19,07:05 PM,08:05 PM,Tigers at Royals,TD Ameritrade Park - Omaha,Local TV: ESPN ----- Local Radio: KCSP 610,06/13/19,06/13/19,10:05 PM,11:05 PM,False,True,06/13/19,06:05 PM,07:05 PM,FREE,BUSY
100,06/14/19,07:10 PM,08:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,06/14/19,06/14/19,10:10 PM,11:10 PM,False,True,06/14/19,06:10 PM,07:10 PM,FREE,BUSY
101,06/15/19,06:10 PM,07:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,06/15/19,06/15/19,09:10 PM,10:10 PM,False,True,06/15/19,05:10 PM,06:10 PM,FREE,BUSY
102,06/16/19,01:10 PM,02:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,06/16/19,06/16/19,04:10 PM,05:10 PM,False,True,06/16/19,12:10 PM,01:10 PM,FREE,BUSY
103,06/17/19,09:10 PM,10:10 PM,Royals at Mariners,T-Mobile Park - Seattle,Local TV: FSKC ----- Local Radio: KCSP 610,06/18/19,06/18/19,12:10 AM,01:10 AM,False,True,06/17/19,08:10 PM,09:10 PM,FREE,BUSY
104,06/18/19,09:10 PM,10:10 PM,Royals at Mariners,T-Mobile Park - Seattle,Local TV: FSKC ----- Local Radio: KCSP 610,06/19/19,06/19/19,12:10 AM,01:10 AM,False,True,06/18/19,08:10 PM,09:10 PM,FREE,BUSY
105,06/19/19,05:40 PM,06:40 PM,Royals at Mariners,T-Mobile Park - Seattle,Local TV: FSKC ----- Local Radio: KCSP 610,06/19/19,06/19/19,08:40 PM,09:40 PM,False,True,06/19/19,04:40 PM,05:40 PM,FREE,BUSY
