,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
69,05/09/19,03:37 PM,03:37 PM,Reds at Athletics,Oakland Coliseum - Oakland,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,05/09/19,05/09/19,06:37 PM,06:37 PM,False,True,05/09/19,02:37 PM,02:37 PM,FREE,BUSY
70,05/10/19,10:15 PM,10:15 PM,Reds at Giants,Oracle Park - San Francisco,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/11/19,05/11/19,01:15 AM,01:15 AM,False,True,05/10/19,09:15 PM,09:15 PM,FREE,BUSY
71,05/11/19,09:05 PM,09:05 PM,Reds at Giants,Oracle Park - San Francisco,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/12/19,05/12/19,12:05 AM,12:05 AM,False,True,05/11/19,08:05 PM,08:05 PM,FREE,BUSY
72,05/12/19,04:05 PM,04:05 PM,Reds at Giants,Oracle Park - San Francisco,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/12/19,05/12/19,07:05 PM,07:05 PM,False,True,05/12/19,03:05 PM,03:05 PM,FREE,BUSY
73,05/14/19,06:40 PM,06:40 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/14/19,05/14/19,09:40 PM,09:40 PM,False,True,05/14/19,05:40 PM,05:40 PM,FREE,BUSY
74,05/15/19,06:40 PM,06:40 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/15/19,05/15/19,09:40 PM,09:40 PM,False,True,05/15/19,05:40 PM,05:40 PM,FREE,BUSY
75,05/16/19,06:40 PM,06:40 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,05/16/19,05/16/19,09:40 PM,09:40 PM,False,True,05/16/19,05:40 PM,05:40 PM,FREE,BUSY
76,05/17/19,07:10 PM,07:10 PM,Dodgers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/17/19,05/17/19,10:10 PM,10:10 PM,False,True,05/17/19,06:10 PM,06:10 PM,FREE,BUSY
77,05/18/19,04:10 PM,04:10 PM,Dodgers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/18/19,05/18/19,07:10 PM,07:10 PM,False,True,05/18/19,03:10 PM,03:10 PM,FREE,BUSY
78,05/19/19,01:10 PM,01:10 PM,Dodgers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/19/19,05/19/19,04:10 PM,04:10 PM,False,True,05/19/19,12:10 PM,12:10 PM,FREE,BUSY
79,05/21/19,07:40 PM,07:40 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/21/19,05/21/19,10:40 PM,10:40 PM,False,True,05/21/19,06:40 PM,06:40 PM,FREE,BUSY
80,05/22/19,01:10 PM,01:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/22/19,05/22/19,04:10 PM,04:10 PM,False,True,05/22/19,12:10 PM,12:10 PM,FREE,BUSY
81,05/24/19,02:20 PM,02:20 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,05/24/19,05/24/19,05:20 PM,05:20 PM,False,True,05/24/19,01:20 PM,01:20 PM,FREE,BUSY
82,05/25/19,02:20 PM,02:20 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,05/25/19,05/25/19,05:20 PM,05:20 PM,False,True,05/25/19,01:20 PM,01:20 PM,FREE,BUSY
83,05/26/19,02:20 PM,02:20 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/26/19,05/26/19,05:20 PM,05:20 PM,False,True,05/26/19,01:20 PM,01:20 PM,FREE,BUSY
84,05/27/19,01:10 PM,01:10 PM,Pirates at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/27/19,05/27/19,04:10 PM,04:10 PM,False,True,05/27/19,12:10 PM,12:10 PM,FREE,BUSY
85,05/27/19,07:10 PM,07:10 PM,Pirates at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/27/19,05/27/19,10:10 PM,10:10 PM,False,True,05/27/19,06:10 PM,06:10 PM,FREE,BUSY
86,05/28/19,06:40 PM,06:40 PM,Pirates at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/28/19,05/28/19,09:40 PM,09:40 PM,False,True,05/28/19,05:40 PM,05:40 PM,FREE,BUSY
87,05/29/19,12:35 PM,12:35 PM,Pirates at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,05/29/19,05/29/19,03:35 PM,03:35 PM,False,True,05/29/19,11:35 AM,11:35 AM,FREE,BUSY
88,05/31/19,07:10 PM,07:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/31/19,05/31/19,10:10 PM,10:10 PM,False,True,05/31/19,06:10 PM,06:10 PM,FREE,BUSY
89,06/01/19,04:10 PM,04:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/01/19,06/01/19,07:10 PM,07:10 PM,False,True,06/01/19,03:10 PM,03:10 PM,FREE,BUSY
90,06/02/19,01:10 PM,01:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/02/19,06/02/19,04:10 PM,04:10 PM,False,True,06/02/19,12:10 PM,12:10 PM,FREE,BUSY
91,06/04/19,08:15 PM,08:15 PM,Reds at Cardinals,Busch Stadium - St. Louis,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/04/19,06/04/19,11:15 PM,11:15 PM,False,True,06/04/19,07:15 PM,07:15 PM,FREE,BUSY
92,06/06/19,01:15 PM,01:15 PM,Reds at Cardinals,Busch Stadium - St. Louis,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/06/19,06/06/19,04:15 PM,04:15 PM,False,True,06/06/19,12:15 PM,12:15 PM,FREE,BUSY
93,06/07/19,07:05 PM,07:05 PM,Reds at Phillies,Citizens Bank Park - Philadelphia,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/07/19,06/07/19,10:05 PM,10:05 PM,False,True,06/07/19,06:05 PM,06:05 PM,FREE,BUSY
94,06/08/19,04:05 PM,04:05 PM,Reds at Phillies,Citizens Bank Park - Philadelphia,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/08/19,06/08/19,07:05 PM,07:05 PM,False,True,06/08/19,03:05 PM,03:05 PM,FREE,BUSY
95,06/09/19,01:05 PM,01:05 PM,Reds at Phillies,Citizens Bank Park - Philadelphia,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/09/19,06/09/19,04:05 PM,04:05 PM,False,True,06/09/19,12:05 PM,12:05 PM,FREE,BUSY
96,06/11/19,07:10 PM,07:10 PM,Reds at Indians,Progressive Field - Cleveland,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/11/19,06/11/19,10:10 PM,10:10 PM,False,True,06/11/19,06:10 PM,06:10 PM,FREE,BUSY
97,06/12/19,01:10 PM,01:10 PM,Reds at Indians,Progressive Field - Cleveland,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,06/12/19,06/12/19,04:10 PM,04:10 PM,False,True,06/12/19,12:10 PM,12:10 PM,FREE,BUSY
98,06/14/19,07:10 PM,07:10 PM,Rangers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/14/19,06/14/19,10:10 PM,10:10 PM,False,True,06/14/19,06:10 PM,06:10 PM,FREE,BUSY
99,06/15/19,07:10 PM,07:10 PM,Rangers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/15/19,06/15/19,10:10 PM,10:10 PM,False,True,06/15/19,06:10 PM,06:10 PM,FREE,BUSY
100,06/16/19,01:10 PM,01:10 PM,Rangers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/16/19,06/16/19,04:10 PM,04:10 PM,False,True,06/16/19,12:10 PM,12:10 PM,FREE,BUSY
