,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
53,04/28/19,10:07 AM,01:07 PM,Athletics at Blue Jays,Rogers Centre - Toronto,Local TV: NBCSCA ----- Local Radio: KTRB 860,04/28/19,04/28/19,01:07 PM,04:07 PM,False,True,04/28/19,09:07 AM,12:07 PM,FREE,BUSY
54,04/29/19,04:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,Local TV: ESPN- NBCSCA- ESPN Deportes- WatchESPN ----- Local Radio: KTRB 860,04/29/19,04/29/19,07:10 PM,10:10 PM,False,True,04/29/19,03:10 PM,06:10 PM,FREE,BUSY
55,04/30/19,04:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,Local TV: NBCSCA ----- Local Radio: KTRB 860,04/30/19,04/30/19,07:10 PM,10:10 PM,False,True,04/30/19,03:10 PM,06:10 PM,FREE,BUSY
56,05/01/19,10:05 AM,01:05 PM,Athletics at Red Sox,Fenway Park - Boston,Local TV: NBCSCA- MLBN (out-of-market only) ----- Local Radio: KTRB 860,05/01/19,05/01/19,01:05 PM,04:05 PM,False,True,05/01/19,09:05 AM,12:05 PM,FREE,BUSY
57,05/03/19,04:05 PM,07:05 PM,Athletics at Pirates,PNC Park - Pittsburgh,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/03/19,05/03/19,07:05 PM,10:05 PM,False,True,05/03/19,03:05 PM,06:05 PM,FREE,BUSY
58,05/04/19,04:05 PM,07:05 PM,Athletics at Pirates,PNC Park - Pittsburgh,Local TV: FS1 ----- Local Radio: KTRB 860,05/04/19,05/04/19,07:05 PM,10:05 PM,False,True,05/04/19,03:05 PM,06:05 PM,FREE,BUSY
59,05/05/19,10:35 AM,01:35 PM,Athletics at Pirates,PNC Park - Pittsburgh,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/05/19,05/05/19,01:35 PM,04:35 PM,False,True,05/05/19,09:35 AM,12:35 PM,FREE,BUSY
60,05/07/19,07:07 PM,10:07 PM,Reds at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/07/19,05/08/19,10:07 PM,01:07 AM,False,True,05/07/19,06:07 PM,09:07 PM,FREE,BUSY
61,05/08/19,07:07 PM,10:07 PM,Reds at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA- MLBN (out-of-market only) ----- Local Radio: KTRB 860- KIQI 1010,05/08/19,05/09/19,10:07 PM,01:07 AM,False,True,05/08/19,06:07 PM,09:07 PM,FREE,BUSY
62,05/09/19,12:37 PM,03:37 PM,Reds at Athletics,Oakland Coliseum - Oakland,Local TV: MLBN ----- Local Radio: KTRB 860,05/09/19,05/09/19,03:37 PM,06:37 PM,False,True,05/09/19,11:37 AM,02:37 PM,FREE,BUSY
63,05/10/19,06:37 PM,09:37 PM,Indians at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/10/19,05/11/19,09:37 PM,12:37 AM,False,True,05/10/19,05:37 PM,08:37 PM,FREE,BUSY
64,05/11/19,01:05 PM,04:05 PM,Indians at Athletics,Oakland Coliseum - Oakland,Local TV: FS1 ----- Local Radio: KTRB 860- KIQI 1010,05/11/19,05/11/19,04:05 PM,07:05 PM,False,True,05/11/19,12:05 PM,03:05 PM,FREE,BUSY
65,05/12/19,01:07 PM,04:07 PM,Indians at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/12/19,05/12/19,04:07 PM,07:07 PM,False,True,05/12/19,12:07 PM,03:07 PM,FREE,BUSY
66,05/13/19,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,Local TV: NBCSCA- MLBN (out-of-market only) ----- Local Radio: KTRB 860,05/13/19,05/14/19,10:10 PM,01:10 AM,False,True,05/13/19,06:10 PM,09:10 PM,FREE,BUSY
67,05/14/19,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/14/19,05/15/19,10:10 PM,01:10 AM,False,True,05/14/19,06:10 PM,09:10 PM,FREE,BUSY
68,05/16/19,10:10 AM,01:10 PM,Athletics at Tigers,Comerica Park - Detroit,Local TV: MLBN ----- Local Radio: KTRB 860,05/16/19,05/16/19,01:10 PM,04:10 PM,False,True,05/16/19,09:10 AM,12:10 PM,FREE,BUSY
69,05/17/19,04:10 PM,07:10 PM,Athletics at Tigers,Comerica Park - Detroit,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/17/19,05/17/19,07:10 PM,10:10 PM,False,True,05/17/19,03:10 PM,06:10 PM,FREE,BUSY
70,05/18/19,01:10 PM,04:10 PM,Athletics at Tigers,Comerica Park - Detroit,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/18/19,05/18/19,04:10 PM,07:10 PM,False,True,05/18/19,12:10 PM,03:10 PM,FREE,BUSY
71,05/19/19,10:10 AM,01:10 PM,Athletics at Tigers,Comerica Park - Detroit,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/19/19,05/19/19,01:10 PM,04:10 PM,False,True,05/19/19,09:10 AM,12:10 PM,FREE,BUSY
72,05/20/19,03:10 PM,06:10 PM,Athletics at Indians,Progressive Field - Cleveland,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/20/19,05/20/19,06:10 PM,09:10 PM,False,True,05/20/19,02:10 PM,05:10 PM,FREE,BUSY
73,05/21/19,03:10 PM,06:10 PM,Athletics at Indians,Progressive Field - Cleveland,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/21/19,05/21/19,06:10 PM,09:10 PM,False,True,05/21/19,02:10 PM,05:10 PM,FREE,BUSY
74,05/22/19,10:10 AM,01:10 PM,Athletics at Indians,Progressive Field - Cleveland,Local TV: MLBN ----- Local Radio: KTRB 860,05/22/19,05/22/19,01:10 PM,04:10 PM,False,True,05/22/19,09:10 AM,12:10 PM,FREE,BUSY
75,05/24/19,07:07 PM,10:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/24/19,05/25/19,10:07 PM,01:07 AM,False,True,05/24/19,06:07 PM,09:07 PM,FREE,BUSY
76,05/25/19,01:07 PM,04:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/25/19,05/25/19,04:07 PM,07:07 PM,False,True,05/25/19,12:07 PM,03:07 PM,FREE,BUSY
77,05/26/19,01:07 PM,04:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/26/19,05/26/19,04:07 PM,07:07 PM,False,True,05/26/19,12:07 PM,03:07 PM,FREE,BUSY
78,05/27/19,01:07 PM,04:07 PM,Angels at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/27/19,05/27/19,04:07 PM,07:07 PM,False,True,05/27/19,12:07 PM,03:07 PM,FREE,BUSY
79,05/28/19,07:07 PM,10:07 PM,Angels at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/28/19,05/29/19,10:07 PM,01:07 AM,False,True,05/28/19,06:07 PM,09:07 PM,FREE,BUSY
80,05/29/19,12:37 PM,03:37 PM,Angels at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860,05/29/19,05/29/19,03:37 PM,06:37 PM,False,True,05/29/19,11:37 AM,02:37 PM,FREE,BUSY
81,05/31/19,07:07 PM,10:07 PM,Astros at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,05/31/19,06/01/19,10:07 PM,01:07 AM,False,True,05/31/19,06:07 PM,09:07 PM,FREE,BUSY
82,06/01/19,07:07 PM,10:07 PM,Astros at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA- MLBN (out-of-market only) ----- Local Radio: KTRB 860- KIQI 1010,06/01/19,06/02/19,10:07 PM,01:07 AM,False,True,06/01/19,06:07 PM,09:07 PM,FREE,BUSY
83,06/02/19,01:07 PM,04:07 PM,Astros at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,06/02/19,06/02/19,04:07 PM,07:07 PM,False,True,06/02/19,12:07 PM,03:07 PM,FREE,BUSY
84,06/04/19,07:07 PM,10:07 PM,Athletics at Angels,Angel Stadium - Anaheim,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/04/19,06/05/19,10:07 PM,01:07 AM,False,True,06/04/19,06:07 PM,09:07 PM,FREE,BUSY
85,06/05/19,07:07 PM,10:07 PM,Athletics at Angels,Angel Stadium - Anaheim,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/05/19,06/06/19,10:07 PM,01:07 AM,False,True,06/05/19,06:07 PM,09:07 PM,FREE,BUSY
86,06/06/19,07:07 PM,10:07 PM,Athletics at Angels,Angel Stadium - Anaheim,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/06/19,06/07/19,10:07 PM,01:07 AM,False,True,06/06/19,06:07 PM,09:07 PM,FREE,BUSY
87,06/07/19,05:05 PM,08:05 PM,Athletics at Rangers,Globe Life Park in Arlington - Arlington,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/07/19,06/07/19,08:05 PM,11:05 PM,False,True,06/07/19,04:05 PM,07:05 PM,FREE,BUSY
88,06/08/19,11:05 AM,02:05 PM,Athletics at Rangers,Globe Life Park in Arlington - Arlington,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/08/19,06/08/19,02:05 PM,05:05 PM,False,True,06/08/19,10:05 AM,01:05 PM,FREE,BUSY
89,06/08/19,06:05 PM,09:05 PM,Athletics at Rangers,Globe Life Park in Arlington - Arlington,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/08/19,06/09/19,09:05 PM,12:05 AM,False,True,06/08/19,05:05 PM,08:05 PM,FREE,BUSY
90,06/09/19,12:05 PM,03:05 PM,Athletics at Rangers,Globe Life Park in Arlington - Arlington,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/09/19,06/09/19,03:05 PM,06:05 PM,False,True,06/09/19,11:05 AM,02:05 PM,FREE,BUSY
91,06/10/19,04:10 PM,07:10 PM,Athletics at Rays,Tropicana Field - St. Petersburg,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/10/19,06/10/19,07:10 PM,10:10 PM,False,True,06/10/19,03:10 PM,06:10 PM,FREE,BUSY
92,06/11/19,04:10 PM,07:10 PM,Athletics at Rays,Tropicana Field - St. Petersburg,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/11/19,06/11/19,07:10 PM,10:10 PM,False,True,06/11/19,03:10 PM,06:10 PM,FREE,BUSY
93,06/12/19,09:10 AM,12:10 PM,Athletics at Rays,Tropicana Field - St. Petersburg,Local TV: MLBN ----- Local Radio: KTRB 860,06/12/19,06/12/19,12:10 PM,03:10 PM,False,True,06/12/19,08:10 AM,11:10 AM,FREE,BUSY
94,06/14/19,06:37 PM,09:37 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,06/14/19,06/15/19,09:37 PM,12:37 AM,False,True,06/14/19,05:37 PM,08:37 PM,FREE,BUSY
95,06/15/19,06:07 PM,09:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,06/15/19,06/16/19,09:07 PM,12:07 AM,False,True,06/15/19,05:07 PM,08:07 PM,FREE,BUSY
96,06/16/19,01:07 PM,04:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,06/16/19,06/16/19,04:07 PM,07:07 PM,False,True,06/16/19,12:07 PM,03:07 PM,FREE,BUSY
97,06/17/19,07:07 PM,10:07 PM,Orioles at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,06/17/19,06/18/19,10:07 PM,01:07 AM,False,True,06/17/19,06:07 PM,09:07 PM,FREE,BUSY
98,06/18/19,07:07 PM,10:07 PM,Orioles at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,06/18/19,06/19/19,10:07 PM,01:07 AM,False,True,06/18/19,06:07 PM,09:07 PM,FREE,BUSY
99,06/19/19,12:37 PM,03:37 PM,Orioles at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860,06/19/19,06/19/19,03:37 PM,06:37 PM,False,True,06/19/19,11:37 AM,02:37 PM,FREE,BUSY
100,06/20/19,07:07 PM,10:07 PM,Rays at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,06/20/19,06/21/19,10:07 PM,01:07 AM,False,True,06/20/19,06:07 PM,09:07 PM,FREE,BUSY
101,06/21/19,07:07 PM,10:07 PM,Rays at Athletics,Oakland Coliseum - Oakland,Local TV: NBCSCA ----- Local Radio: KTRB 860- KIQI 1010,06/21/19,06/22/19,10:07 PM,01:07 AM,False,True,06/21/19,06:07 PM,09:07 PM,FREE,BUSY
