,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
47,04/18/19,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium - Anaheim,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/18/19,04/19/19,10:07 PM,01:07 AM,False,True,04/18/19,06:07 PM,09:07 PM,FREE,BUSY
48,04/19/19,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium - Anaheim,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/19/19,04/20/19,10:07 PM,01:07 AM,False,True,04/19/19,06:07 PM,09:07 PM,FREE,BUSY
49,04/20/19,06:07 PM,09:07 PM,Mariners at Angels,Angel Stadium - Anaheim,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/20/19,04/21/19,09:07 PM,12:07 AM,False,True,04/20/19,05:07 PM,08:07 PM,FREE,BUSY
50,04/21/19,01:07 PM,04:07 PM,Mariners at Angels,Angel Stadium - Anaheim,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/21/19,04/21/19,04:07 PM,07:07 PM,False,True,04/21/19,12:07 PM,03:07 PM,FREE,BUSY
51,04/23/19,07:10 PM,10:10 PM,Mariners at Padres,Petco Park - San Diego,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/23/19,04/24/19,10:10 PM,01:10 AM,False,True,04/23/19,06:10 PM,09:10 PM,FREE,BUSY
52,04/24/19,12:40 PM,03:40 PM,Mariners at Padres,Petco Park - San Diego,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/24/19,04/24/19,03:40 PM,06:40 PM,False,True,04/24/19,11:40 AM,02:40 PM,FREE,BUSY
53,04/25/19,07:10 PM,10:10 PM,Rangers at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/25/19,04/26/19,10:10 PM,01:10 AM,False,True,04/25/19,06:10 PM,09:10 PM,FREE,BUSY
54,04/26/19,07:10 PM,10:10 PM,Rangers at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/26/19,04/27/19,10:10 PM,01:10 AM,False,True,04/26/19,06:10 PM,09:10 PM,FREE,BUSY
55,04/27/19,06:10 PM,09:10 PM,Rangers at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/27/19,04/28/19,09:10 PM,12:10 AM,False,True,04/27/19,05:10 PM,08:10 PM,FREE,BUSY
56,04/28/19,01:10 PM,04:10 PM,Rangers at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/28/19,04/28/19,04:10 PM,07:10 PM,False,True,04/28/19,12:10 PM,03:10 PM,FREE,BUSY
57,04/30/19,07:10 PM,10:10 PM,Cubs at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,04/30/19,05/01/19,10:10 PM,01:10 AM,False,True,04/30/19,06:10 PM,09:10 PM,FREE,BUSY
58,05/01/19,03:40 PM,06:40 PM,Cubs at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/01/19,05/01/19,06:40 PM,09:40 PM,False,True,05/01/19,02:40 PM,05:40 PM,FREE,BUSY
59,05/03/19,04:10 PM,07:10 PM,Mariners at Indians,Progressive Field - Cleveland,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/03/19,05/03/19,07:10 PM,10:10 PM,False,True,05/03/19,03:10 PM,06:10 PM,FREE,BUSY
60,05/04/19,01:10 PM,04:10 PM,Mariners at Indians,Progressive Field - Cleveland,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/04/19,05/04/19,04:10 PM,07:10 PM,False,True,05/04/19,12:10 PM,03:10 PM,FREE,BUSY
61,05/05/19,10:10 AM,01:10 PM,Mariners at Indians,Progressive Field - Cleveland,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/05/19,05/05/19,01:10 PM,04:10 PM,False,True,05/05/19,09:10 AM,12:10 PM,FREE,BUSY
62,05/06/19,03:35 PM,06:35 PM,Mariners at Yankees,Yankee Stadium - Bronx,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/06/19,05/06/19,06:35 PM,09:35 PM,False,True,05/06/19,02:35 PM,05:35 PM,FREE,BUSY
63,05/07/19,03:35 PM,06:35 PM,Mariners at Yankees,Yankee Stadium - Bronx,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/07/19,05/07/19,06:35 PM,09:35 PM,False,True,05/07/19,02:35 PM,05:35 PM,FREE,BUSY
64,05/08/19,03:35 PM,06:35 PM,Mariners at Yankees,Yankee Stadium - Bronx,Local TV: ROOTNW- ESPN (out-of-market only) ----- Local Radio: 710 ESPN,05/08/19,05/08/19,06:35 PM,09:35 PM,False,True,05/08/19,02:35 PM,05:35 PM,FREE,BUSY
65,05/09/19,03:35 PM,06:35 PM,Mariners at Yankees,Yankee Stadium - Bronx,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/09/19,05/09/19,06:35 PM,09:35 PM,False,True,05/09/19,02:35 PM,05:35 PM,FREE,BUSY
66,05/10/19,04:10 PM,07:10 PM,Mariners at Red Sox,Fenway Park - Boston,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/10/19,05/10/19,07:10 PM,10:10 PM,False,True,05/10/19,03:10 PM,06:10 PM,FREE,BUSY
67,05/11/19,10:05 AM,01:05 PM,Mariners at Red Sox,Fenway Park - Boston,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/11/19,05/11/19,01:05 PM,04:05 PM,False,True,05/11/19,09:05 AM,12:05 PM,FREE,BUSY
68,05/12/19,10:05 AM,01:05 PM,Mariners at Red Sox,Fenway Park - Boston,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/12/19,05/12/19,01:05 PM,04:05 PM,False,True,05/12/19,09:05 AM,12:05 PM,FREE,BUSY
69,05/13/19,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/13/19,05/14/19,10:10 PM,01:10 AM,False,True,05/13/19,06:10 PM,09:10 PM,FREE,BUSY
70,05/14/19,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/14/19,05/15/19,10:10 PM,01:10 AM,False,True,05/14/19,06:10 PM,09:10 PM,FREE,BUSY
71,05/16/19,07:10 PM,10:10 PM,Twins at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/16/19,05/17/19,10:10 PM,01:10 AM,False,True,05/16/19,06:10 PM,09:10 PM,FREE,BUSY
72,05/17/19,07:10 PM,10:10 PM,Twins at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/17/19,05/18/19,10:10 PM,01:10 AM,False,True,05/17/19,06:10 PM,09:10 PM,FREE,BUSY
73,05/18/19,07:10 PM,10:10 PM,Twins at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/18/19,05/19/19,10:10 PM,01:10 AM,False,True,05/18/19,06:10 PM,09:10 PM,FREE,BUSY
74,05/19/19,01:10 PM,04:10 PM,Twins at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/19/19,05/19/19,04:10 PM,07:10 PM,False,True,05/19/19,12:10 PM,03:10 PM,FREE,BUSY
75,05/20/19,05:05 PM,08:05 PM,Mariners at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/20/19,05/20/19,08:05 PM,11:05 PM,False,True,05/20/19,04:05 PM,07:05 PM,FREE,BUSY
76,05/21/19,05:05 PM,08:05 PM,Mariners at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/21/19,05/21/19,08:05 PM,11:05 PM,False,True,05/21/19,04:05 PM,07:05 PM,FREE,BUSY
77,05/22/19,11:05 AM,02:05 PM,Mariners at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/22/19,05/22/19,02:05 PM,05:05 PM,False,True,05/22/19,10:05 AM,01:05 PM,FREE,BUSY
78,05/24/19,07:07 PM,10:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/24/19,05/25/19,10:07 PM,01:07 AM,False,True,05/24/19,06:07 PM,09:07 PM,FREE,BUSY
79,05/25/19,01:07 PM,04:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/25/19,05/25/19,04:07 PM,07:07 PM,False,True,05/25/19,12:07 PM,03:07 PM,FREE,BUSY
80,05/26/19,01:07 PM,04:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/26/19,05/26/19,04:07 PM,07:07 PM,False,True,05/26/19,12:07 PM,03:07 PM,FREE,BUSY
81,05/27/19,06:10 PM,09:10 PM,Rangers at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/27/19,05/28/19,09:10 PM,12:10 AM,False,True,05/27/19,05:10 PM,08:10 PM,FREE,BUSY
82,05/28/19,07:10 PM,10:10 PM,Rangers at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/28/19,05/29/19,10:10 PM,01:10 AM,False,True,05/28/19,06:10 PM,09:10 PM,FREE,BUSY
83,05/29/19,12:40 PM,03:40 PM,Rangers at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,05/29/19,05/29/19,03:40 PM,06:40 PM,False,True,05/29/19,11:40 AM,02:40 PM,FREE,BUSY
84,05/30/19,07:10 PM,10:10 PM,Angels at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/30/19,05/31/19,10:10 PM,01:10 AM,False,True,05/30/19,06:10 PM,09:10 PM,FREE,BUSY
85,05/31/19,07:10 PM,10:10 PM,Angels at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,05/31/19,06/01/19,10:10 PM,01:10 AM,False,True,05/31/19,06:10 PM,09:10 PM,FREE,BUSY
