,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
123,07/07/19,01:10 PM,02:10 PM,Cubs at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,07/07/19,07/07/19,04:10 PM,05:10 PM,False,True,07/07/19,12:10 PM,01:10 PM,FREE,BUSY
124,07/09/19,07:30 PM,07:30 PM,NL All-Stars at AL All-Stars,Progressive Field - Cleveland,,07/09/19,07/09/19,10:30 PM,10:30 PM,False,True,07/09/19,06:30 PM,06:30 PM,FREE,BUSY
125,07/12/19,01:20 PM,02:20 PM,Pirates at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: 670 The Score,07/12/19,07/12/19,04:20 PM,05:20 PM,False,True,07/12/19,12:20 PM,01:20 PM,FREE,BUSY
126,07/13/19,01:20 PM,02:20 PM,Pirates at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,07/13/19,07/13/19,04:20 PM,05:20 PM,False,True,07/13/19,12:20 PM,01:20 PM,FREE,BUSY
127,07/14/19,01:20 PM,02:20 PM,Pirates at Cubs,Wrigley Field - Chicago,Local TV: ABC 7 ----- Local Radio: 670 The Score,07/14/19,07/14/19,04:20 PM,05:20 PM,False,True,07/14/19,12:20 PM,01:20 PM,FREE,BUSY
128,07/15/19,07:05 PM,08:05 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,07/15/19,07/15/19,10:05 PM,11:05 PM,False,True,07/15/19,06:05 PM,07:05 PM,FREE,BUSY
129,07/16/19,07:05 PM,08:05 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,07/16/19,07/16/19,10:05 PM,11:05 PM,False,True,07/16/19,06:05 PM,07:05 PM,FREE,BUSY
130,07/17/19,01:20 PM,02:20 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,07/17/19,07/17/19,04:20 PM,05:20 PM,False,True,07/17/19,12:20 PM,01:20 PM,FREE,BUSY
131,07/19/19,01:20 PM,02:20 PM,Padres at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: 670 The Score,07/19/19,07/19/19,04:20 PM,05:20 PM,False,True,07/19/19,12:20 PM,01:20 PM,FREE,BUSY
132,07/20/19,01:20 PM,02:20 PM,Padres at Cubs,Wrigley Field - Chicago,Local TV: ABC 7 ----- Local Radio: 670 The Score,07/20/19,07/20/19,04:20 PM,05:20 PM,False,True,07/20/19,12:20 PM,01:20 PM,FREE,BUSY
133,07/21/19,01:20 PM,02:20 PM,Padres at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,07/21/19,07/21/19,04:20 PM,05:20 PM,False,True,07/21/19,12:20 PM,01:20 PM,FREE,BUSY
134,07/22/19,08:45 PM,09:45 PM,Cubs at Giants,Oracle Park - San Francisco,Local TV: WGN ----- Local Radio: 670 The Score,07/22/19,07/23/19,11:45 PM,12:45 AM,False,True,07/22/19,07:45 PM,08:45 PM,FREE,BUSY
135,07/23/19,08:45 PM,09:45 PM,Cubs at Giants,Oracle Park - San Francisco,Local TV: ABC 7 ----- Local Radio: 670 The Score,07/23/19,07/24/19,11:45 PM,12:45 AM,False,True,07/23/19,07:45 PM,08:45 PM,FREE,BUSY
136,07/24/19,02:45 PM,03:45 PM,Cubs at Giants,Oracle Park - San Francisco,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: 670 The Score,07/24/19,07/24/19,05:45 PM,06:45 PM,False,True,07/24/19,01:45 PM,02:45 PM,FREE,BUSY
137,07/26/19,07:10 PM,08:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: NBCSCH ----- Local Radio: 670 The Score,07/26/19,07/26/19,10:10 PM,11:10 PM,False,True,07/26/19,06:10 PM,07:10 PM,FREE,BUSY
138,07/27/19,06:10 PM,07:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: ABC 7 ----- Local Radio: 670 The Score,07/27/19,07/27/19,09:10 PM,10:10 PM,False,True,07/27/19,05:10 PM,06:10 PM,FREE,BUSY
139,07/28/19,01:10 PM,02:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: ABC 7 ----- Local Radio: 670 The Score,07/28/19,07/28/19,04:10 PM,05:10 PM,False,True,07/28/19,12:10 PM,01:10 PM,FREE,BUSY
140,07/30/19,07:15 PM,08:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: 670 The Score,07/30/19,07/30/19,10:15 PM,11:15 PM,False,True,07/30/19,06:15 PM,07:15 PM,FREE,BUSY
141,07/31/19,07:15 PM,08:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: WGN ----- Local Radio: 670 The Score,07/31/19,07/31/19,10:15 PM,11:15 PM,False,True,07/31/19,06:15 PM,07:15 PM,FREE,BUSY
142,08/01/19,06:15 PM,07:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/01/19,08/01/19,09:15 PM,10:15 PM,False,True,08/01/19,05:15 PM,06:15 PM,FREE,BUSY
143,08/02/19,01:20 PM,02:20 PM,Brewers at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/02/19,08/02/19,04:20 PM,05:20 PM,False,True,08/02/19,12:20 PM,01:20 PM,FREE,BUSY
144,08/03/19,01:20 PM,02:20 PM,Brewers at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/03/19,08/03/19,04:20 PM,05:20 PM,False,True,08/03/19,12:20 PM,01:20 PM,FREE,BUSY
145,08/04/19,01:20 PM,02:20 PM,Brewers at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,08/04/19,08/04/19,04:20 PM,05:20 PM,False,True,08/04/19,12:20 PM,01:20 PM,FREE,BUSY
146,08/05/19,07:05 PM,08:05 PM,Athletics at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,08/05/19,08/05/19,10:05 PM,11:05 PM,False,True,08/05/19,06:05 PM,07:05 PM,FREE,BUSY
147,08/06/19,07:05 PM,08:05 PM,Athletics at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH+ ----- Local Radio: 670 The Score,08/06/19,08/06/19,10:05 PM,11:05 PM,False,True,08/06/19,06:05 PM,07:05 PM,FREE,BUSY
148,08/07/19,01:20 PM,02:20 PM,Athletics at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/07/19,08/07/19,04:20 PM,05:20 PM,False,True,08/07/19,12:20 PM,01:20 PM,FREE,BUSY
149,08/08/19,06:10 PM,07:10 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/08/19,08/08/19,09:10 PM,10:10 PM,False,True,08/08/19,05:10 PM,06:10 PM,FREE,BUSY
150,08/09/19,06:10 PM,07:10 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/09/19,08/09/19,09:10 PM,10:10 PM,False,True,08/09/19,05:10 PM,06:10 PM,FREE,BUSY
151,08/10/19,06:10 PM,07:10 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: WGN ----- Local Radio: 670 The Score,08/10/19,08/10/19,09:10 PM,10:10 PM,False,True,08/10/19,05:10 PM,06:10 PM,FREE,BUSY
152,08/11/19,12:10 PM,01:10 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/11/19,08/11/19,03:10 PM,04:10 PM,False,True,08/11/19,11:10 AM,12:10 PM,FREE,BUSY
153,08/13/19,06:05 PM,07:05 PM,Cubs at Phillies,Citizens Bank Park - Philadelphia,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/13/19,08/13/19,09:05 PM,10:05 PM,False,True,08/13/19,05:05 PM,06:05 PM,FREE,BUSY
154,08/14/19,06:05 PM,07:05 PM,Cubs at Phillies,Citizens Bank Park - Philadelphia,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/14/19,08/14/19,09:05 PM,10:05 PM,False,True,08/14/19,05:05 PM,06:05 PM,FREE,BUSY
155,08/15/19,06:05 PM,07:05 PM,Cubs at Phillies,Citizens Bank Park - Philadelphia,Local TV: WGN ----- Local Radio: 670 The Score,08/15/19,08/15/19,09:05 PM,10:05 PM,False,True,08/15/19,05:05 PM,06:05 PM,FREE,BUSY
156,08/16/19,06:05 PM,07:05 PM,Cubs at Pirates,PNC Park - Pittsburgh,Local TV: WGN ----- Local Radio: 670 The Score,08/16/19,08/16/19,09:05 PM,10:05 PM,False,True,08/16/19,05:05 PM,06:05 PM,FREE,BUSY
157,08/17/19,12:35 PM,01:35 PM,Cubs at Pirates,PNC Park - Pittsburgh,Local TV: ABC 7 ----- Local Radio: 670 The Score,08/17/19,08/17/19,03:35 PM,04:35 PM,False,True,08/17/19,11:35 AM,12:35 PM,FREE,BUSY
158,08/18/19,06:10 PM,07:10 PM,Cubs at Pirates,BB&T Ballpark - Williamsport,Local TV: ESPN ----- Local Radio: 670 The Score,08/18/19,08/18/19,09:10 PM,10:10 PM,False,True,08/18/19,05:10 PM,06:10 PM,FREE,BUSY
159,08/20/19,07:05 PM,08:05 PM,Giants at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH+ ----- Local Radio: 670 The Score,08/20/19,08/20/19,10:05 PM,11:05 PM,False,True,08/20/19,06:05 PM,07:05 PM,FREE,BUSY
160,08/21/19,07:05 PM,08:05 PM,Giants at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/21/19,08/21/19,10:05 PM,11:05 PM,False,True,08/21/19,06:05 PM,07:05 PM,FREE,BUSY
161,08/22/19,01:20 PM,02:20 PM,Giants at Cubs,Wrigley Field - Chicago,Local TV: WGN ----- Local Radio: 670 The Score,08/22/19,08/22/19,04:20 PM,05:20 PM,False,True,08/22/19,12:20 PM,01:20 PM,FREE,BUSY
162,08/23/19,01:20 PM,02:20 PM,Nationals at Cubs,Wrigley Field - Chicago,Local TV: ABC 7 ----- Local Radio: 670 The Score,08/23/19,08/23/19,04:20 PM,05:20 PM,False,True,08/23/19,12:20 PM,01:20 PM,FREE,BUSY
163,08/24/19,01:20 PM,02:20 PM,Nationals at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/24/19,08/24/19,04:20 PM,05:20 PM,False,True,08/24/19,12:20 PM,01:20 PM,FREE,BUSY
164,08/25/19,01:20 PM,02:20 PM,Nationals at Cubs,Wrigley Field - Chicago,Local TV: WGN ----- Local Radio: 670 The Score,08/25/19,08/25/19,04:20 PM,05:20 PM,False,True,08/25/19,12:20 PM,01:20 PM,FREE,BUSY
165,08/27/19,06:10 PM,07:10 PM,Cubs at Mets,Citi Field - Flushing,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/27/19,08/27/19,09:10 PM,10:10 PM,False,True,08/27/19,05:10 PM,06:10 PM,FREE,BUSY
166,08/28/19,06:10 PM,07:10 PM,Cubs at Mets,Citi Field - Flushing,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/28/19,08/28/19,09:10 PM,10:10 PM,False,True,08/28/19,05:10 PM,06:10 PM,FREE,BUSY
167,08/29/19,06:10 PM,07:10 PM,Cubs at Mets,Citi Field - Flushing,Local TV: ABC 7 ----- Local Radio: 670 The Score,08/29/19,08/29/19,09:10 PM,10:10 PM,False,True,08/29/19,05:10 PM,06:10 PM,FREE,BUSY
168,08/30/19,01:20 PM,02:20 PM,Brewers at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,08/30/19,08/30/19,04:20 PM,05:20 PM,False,True,08/30/19,12:20 PM,01:20 PM,FREE,BUSY
169,08/31/19,01:20 PM,02:20 PM,Brewers at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,08/31/19,08/31/19,04:20 PM,05:20 PM,False,True,08/31/19,12:20 PM,01:20 PM,FREE,BUSY
170,09/01/19,01:20 PM,02:20 PM,Brewers at Cubs,Wrigley Field - Chicago,Local Radio: 670 The Score,09/01/19,09/01/19,04:20 PM,05:20 PM,False,True,09/01/19,12:20 PM,01:20 PM,FREE,BUSY
171,09/02/19,01:20 PM,02:20 PM,Mariners at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,09/02/19,09/02/19,04:20 PM,05:20 PM,False,True,09/02/19,12:20 PM,01:20 PM,FREE,BUSY
172,09/03/19,07:05 PM,08:05 PM,Mariners at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/03/19,09/03/19,10:05 PM,11:05 PM,False,True,09/03/19,06:05 PM,07:05 PM,FREE,BUSY
173,09/05/19,06:10 PM,07:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/05/19,09/05/19,09:10 PM,10:10 PM,False,True,09/05/19,05:10 PM,06:10 PM,FREE,BUSY
174,09/06/19,07:10 PM,08:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/06/19,09/06/19,10:10 PM,11:10 PM,False,True,09/06/19,06:10 PM,07:10 PM,FREE,BUSY
175,09/07/19,06:10 PM,07:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: WGN ----- Local Radio: 670 The Score,09/07/19,09/07/19,09:10 PM,10:10 PM,False,True,09/07/19,05:10 PM,06:10 PM,FREE,BUSY
176,09/08/19,01:10 PM,02:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/08/19,09/08/19,04:10 PM,05:10 PM,False,True,09/08/19,12:10 PM,01:10 PM,FREE,BUSY
177,09/09/19,09:10 PM,10:10 PM,Cubs at Padres,Petco Park - San Diego,Local TV: WGN ----- Local Radio: 670 The Score,09/10/19,09/10/19,12:10 AM,01:10 AM,False,True,09/09/19,08:10 PM,09:10 PM,FREE,BUSY
178,09/10/19,09:10 PM,10:10 PM,Cubs at Padres,Petco Park - San Diego,Local TV: NBCSCH+ ----- Local Radio: 670 The Score,09/11/19,09/11/19,12:10 AM,01:10 AM,False,True,09/10/19,08:10 PM,09:10 PM,FREE,BUSY
