,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
66,05/08/19,01:10 PM,01:10 PM,Nationals at Brewers,Miller Park - Milwaukee,Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan,05/08/19,05/08/19,04:10 PM,04:10 PM,False,True,05/08/19,12:10 PM,12:10 PM,FREE,BUSY
67,05/09/19,10:10 PM,10:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan,05/10/19,05/10/19,01:10 AM,01:10 AM,False,True,05/09/19,09:10 PM,09:10 PM,FREE,BUSY
68,05/10/19,10:10 PM,10:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,05/11/19,05/11/19,01:10 AM,01:10 AM,False,True,05/10/19,09:10 PM,09:10 PM,FREE,BUSY
69,05/11/19,09:10 PM,09:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,Local TV: MASN 2- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan,05/12/19,05/12/19,12:10 AM,12:10 AM,False,True,05/11/19,08:10 PM,08:10 PM,FREE,BUSY
70,05/12/19,04:10 PM,04:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,05/12/19,05/12/19,07:10 PM,07:10 PM,False,True,05/12/19,03:10 PM,03:10 PM,FREE,BUSY
71,05/14/19,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,05/14/19,05/14/19,10:05 PM,10:05 PM,False,True,05/14/19,06:05 PM,06:05 PM,FREE,BUSY
72,05/15/19,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,05/15/19,05/15/19,10:05 PM,10:05 PM,False,True,05/15/19,06:05 PM,06:05 PM,FREE,BUSY
73,05/16/19,01:05 PM,01:05 PM,Mets at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,05/16/19,05/16/19,04:05 PM,04:05 PM,False,True,05/16/19,12:05 PM,12:05 PM,FREE,BUSY
74,05/17/19,07:05 PM,07:05 PM,Cubs at Nationals,Nationals Park - Washington,Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan,05/17/19,05/17/19,10:05 PM,10:05 PM,False,True,05/17/19,06:05 PM,06:05 PM,FREE,BUSY
75,05/18/19,07:15 PM,07:15 PM,Cubs at Nationals,Nationals Park - Washington,Local TV: FOX ----- Local Radio: 106.7 The Fan,05/18/19,05/18/19,10:15 PM,10:15 PM,False,True,05/18/19,06:15 PM,06:15 PM,FREE,BUSY
76,05/19/19,07:05 PM,07:05 PM,Cubs at Nationals,Nationals Park - Washington,Local TV: ESPN ----- Local Radio: 106.7 The Fan,05/19/19,05/19/19,10:05 PM,10:05 PM,False,True,05/19/19,06:05 PM,06:05 PM,FREE,BUSY
77,05/20/19,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,05/20/19,05/20/19,10:10 PM,10:10 PM,False,True,05/20/19,06:10 PM,06:10 PM,FREE,BUSY
78,05/21/19,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,05/21/19,05/21/19,10:10 PM,10:10 PM,False,True,05/21/19,06:10 PM,06:10 PM,FREE,BUSY
79,05/22/19,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,Local TV: MASN 2- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan,05/22/19,05/22/19,10:10 PM,10:10 PM,False,True,05/22/19,06:10 PM,06:10 PM,FREE,BUSY
80,05/23/19,12:10 PM,12:10 PM,Nationals at Mets,Citi Field - Flushing,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,05/23/19,05/23/19,03:10 PM,03:10 PM,False,True,05/23/19,11:10 AM,11:10 AM,FREE,BUSY
81,05/24/19,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,05/24/19,05/24/19,10:05 PM,10:05 PM,False,True,05/24/19,06:05 PM,06:05 PM,FREE,BUSY
82,05/25/19,04:05 PM,04:05 PM,Marlins at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,05/25/19,05/25/19,07:05 PM,07:05 PM,False,True,05/25/19,03:05 PM,03:05 PM,FREE,BUSY
83,05/26/19,01:35 PM,01:35 PM,Marlins at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,05/26/19,05/26/19,04:35 PM,04:35 PM,False,True,05/26/19,12:35 PM,12:35 PM,FREE,BUSY
84,05/27/19,01:05 PM,01:05 PM,Marlins at Nationals,Nationals Park - Washington,Local TV: MASN- ESPN ----- Local Radio: 106.7 The Fan,05/27/19,05/27/19,04:05 PM,04:05 PM,False,True,05/27/19,12:05 PM,12:05 PM,FREE,BUSY
85,05/28/19,07:20 PM,07:20 PM,Nationals at Braves,SunTrust Park - Atlanta,Local TV: MASN ----- Local Radio: 106.7 The Fan,05/28/19,05/28/19,10:20 PM,10:20 PM,False,True,05/28/19,06:20 PM,06:20 PM,FREE,BUSY
86,05/29/19,07:20 PM,07:20 PM,Nationals at Braves,SunTrust Park - Atlanta,Local TV: MASN ----- Local Radio: 106.7 The Fan,05/29/19,05/29/19,10:20 PM,10:20 PM,False,True,05/29/19,06:20 PM,06:20 PM,FREE,BUSY
87,05/31/19,07:10 PM,07:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,05/31/19,05/31/19,10:10 PM,10:10 PM,False,True,05/31/19,06:10 PM,06:10 PM,FREE,BUSY
